taxonomy_id	ensembl_gene_id	symbol	gene_chrom_start	gene_chrom_end	chr_name	chrom_strand	description	type_of_gene
28377	ENSACAG00000026388		63513	102095	GL343787.1	1		protein_coding
28377	ENSACAG00000009705	DRG2	15128	31123	GL343977.1	-1	developmentally regulated GTP binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3030]	protein_coding
28377	ENSACAG00000001241	SERPINE1	991	6819	AAWZ02040481	1	serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]	protein_coding
28377	ENSACAG00000004887		4321	26696	GL343750.1	1		protein_coding
28377	ENSACAG00000022384		450307	451407	GL343296.1	1		protein_coding
28377	ENSACAG00000026389		165711	194470	GL343787.1	-1		protein_coding
28377	ENSACAG00000028911	ARL6IP6	1004664	1016558	GL343296.1	-1	ADP ribosylation factor like GTPase 6 interacting protein 6 [Source:HGNC Symbol;Acc:HGNC:24048]	protein_coding
28377	ENSACAG00000010203	EIF3E	11247364	11338716	4	1	eukaryotic translation initiation factor 3 subunit E [Source:HGNC Symbol;Acc:HGNC:3277]	protein_coding
28377	ENSACAG00000004786		268755	434376	GL343286.1	1		protein_coding
28377	ENSACAG00000026328		1998735	2033839	GL343249.1	-1		protein_coding
28377	ENSACAG00000028840		10098	11234	AAWZ02037644	-1		protein_coding
28377	ENSACAG00000013074	SCAI	13049	24846	GL344637.1	-1	suppressor of cancer cell invasion [Source:HGNC Symbol;Acc:HGNC:26709]	protein_coding
28377	ENSACAG00000029523		293183	294628	GL343787.1	1		protein_coding
28377	ENSACAG00000015672		5414	19916	GL344822.1	1		protein_coding
28377	ENSACAG00000003114		15939	26376	GL344540.1	1		protein_coding
28377	ENSACAG00000010887		558	7763	AAWZ02039479	1		protein_coding
28377	ENSACAG00000024505		190839	191581	GL343750.1	1		protein_coding
28377	ENSACAG00000010921		533	5916	GL345063.1	1		protein_coding
28377	ENSACAG00000028355		4917	14374	GL344111.1	-1		protein_coding
28377	ENSACAG00000011204		21	5318	AAWZ02040847	-1		protein_coding
28377	ENSACAG00000005540	SSX2IP	9853238	9888522	GL343194.1	-1	SSX family member 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:16509]	protein_coding
28377	ENSACAG00000012533		16092	20050	GL344111.1	-1		protein_coding
28377	ENSACAG00000027824		5102	6798	GL344529.1	1		protein_coding
28377	ENSACAG00000028776		33	5320	AAWZ02041629	-1		protein_coding
28377	ENSACAG00000012520	SETD4	22489	43572	GL344111.1	1	SET domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1258]	protein_coding
28377	ENSACAG00000015969	CASP9	216	5509	AAWZ02040620	-1	caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511]	protein_coding
28377	ENSACAG00000009162		308	15707	GL344815.1	-1		protein_coding
28377	ENSACAG00000013072		153828	163222	GL343558.1	1		protein_coding
28377	ENSACAG00000007065	EFCAB14	2046837	2074534	GL343249.1	1	EF-hand calcium binding domain 14 [Source:HGNC Symbol;Acc:HGNC:29051]	protein_coding
28377	ENSACAG00000017002	UBE2J2	27277	33511	GL344341.1	-1	ubiquitin conjugating enzyme E2 J2 [Source:HGNC Symbol;Acc:HGNC:19268]	protein_coding
28377	ENSACAG00000012897		1016271	1049930	GL343296.1	1		protein_coding
28377	ENSACAG00000027545		4691	7736	GL344222.1	1		protein_coding
28377	ENSACAG00000009778	GID4	32423	40404	GL343977.1	-1	GID complex subunit 4 homolog [Source:HGNC Symbol;Acc:HGNC:28453]	protein_coding
28377	ENSACAG00000000361		21	24731	GL344487.1	-1		protein_coding
28377	ENSACAG00000022090	FOXH1	234845	237885	GL343750.1	1	forkhead box H1 [Source:HGNC Symbol;Acc:HGNC:3814]	protein_coding
28377	ENSACAG00000005745		20921	56511	GL343514.1	-1		protein_coding
28377	ENSACAG00000012898	LPAR3	9940873	9964140	GL343194.1	-1	lysophosphatidic acid receptor 3 [Source:HGNC Symbol;Acc:HGNC:14298]	protein_coding
28377	ENSACAG00000009801		40423	53266	GL343977.1	1		protein_coding
28377	ENSACAG00000017655	TJP3	652	13129	GL345029.1	-1	tight junction protein 3 [Source:HGNC Symbol;Acc:HGNC:11829]	protein_coding
28377	ENSACAG00000007091	ATPAF1	2086410	2104411	GL343249.1	1	ATP synthase mitochondrial F1 complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18803]	protein_coding
28377	ENSACAG00000003720	ZNF804A	758377	1021772	GL343221.1	-1	zinc finger protein 804A [Source:HGNC Symbol;Acc:HGNC:21711]	protein_coding
28377	ENSACAG00000024236		9952280	9958719	GL343194.1	-1		protein_coding
28377	ENSACAG00000008799		30621	55038	GL344222.1	-1		protein_coding
28377	ENSACAG00000028209		2696	17550	GL343806.1	1		protein_coding
28377	ENSACAG00000013159	MAP7D1	204060	272081	GL343558.1	1	MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]	protein_coding
28377	ENSACAG00000029449		49798	61473	GL343977.1	-1		protein_coding
28377	ENSACAG00000009824		1556184	1560925	GL343221.1	1		protein_coding
28377	ENSACAG00000010188	RSPO2	11355689	11474047	4	1	R-spondin 2 [Source:HGNC Symbol;Acc:HGNC:28583]	protein_coding
28377	ENSACAG00000025929		9991235	9991915	GL343194.1	-1		protein_coding
28377	ENSACAG00000009825	DRC3	70366	75754	GL343977.1	-1	dynein regulatory complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25384]	protein_coding
28377	ENSACAG00000023545		10012402	10013601	GL343194.1	1		protein_coding
28377	ENSACAG00000023976		58755	59620	GL343199.1	1		protein_coding
28377	ENSACAG00000027692		288340	297430	GL343558.1	1		protein_coding
28377	ENSACAG00000005059	DUT	24610	36072	GL343806.1	1	deoxyuridine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3078]	protein_coding
28377	ENSACAG00000000632		370765	371040	GL343199.1	-1		protein_coding
28377	ENSACAG00000000660		10028597	10029778	GL343194.1	-1		protein_coding
28377	ENSACAG00000008692	NUP35	1865523	1881296	GL343221.1	-1	nucleoporin 35 [Source:HGNC Symbol;Acc:HGNC:29797]	protein_coding
28377	ENSACAG00000005701		80647	142933	GL343514.1	-1		protein_coding
28377	ENSACAG00000022589		1655	2578	AAWZ02039468	1		protein_coding
28377	ENSACAG00000027196		817083	817559	GL343199.1	-1		protein_coding
28377	ENSACAG00000009893		75936	118072	GL343977.1	1		protein_coding
28377	ENSACAG00000012899	MCOLN2	10043229	10065854	GL343194.1	-1	mucolipin 2 [Source:HGNC Symbol;Acc:HGNC:13357]	protein_coding
28377	ENSACAG00000010050	ANGPT1	11613060	11773040	4	1	angiopoietin 1 [Source:HGNC Symbol;Acc:HGNC:484]	protein_coding
28377	ENSACAG00000013198		321265	328034	GL343558.1	-1		protein_coding
28377	ENSACAG00000005816	NRG3	2005130	2244743	GL343199.1	1	neuregulin 3 [Source:HGNC Symbol;Acc:HGNC:7999]	protein_coding
28377	ENSACAG00000015428	ANKRD54	14720	26111	GL343460.1	-1	ankyrin repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25185]	protein_coding
28377	ENSACAG00000015442	GHITM	3124975	3140945	GL343199.1	1	growth hormone inducible transmembrane protein [Source:HGNC Symbol;Acc:HGNC:17281]	protein_coding
28377	ENSACAG00000004169		440200	549261	GL343286.1	1		protein_coding
28377	ENSACAG00000002631	DUSP19	1883391	1907099	GL343221.1	-1	dual specificity phosphatase 19 [Source:HGNC Symbol;Acc:HGNC:18894]	protein_coding
28377	ENSACAG00000003913		578393	604695	GL343286.1	1		protein_coding
28377	ENSACAG00000007179		304	11307	AAWZ02037921	-1		protein_coding
28377	ENSACAG00000013307	SFPQ	347877	357044	GL343558.1	1	splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774]	protein_coding
28377	ENSACAG00000015407	CDHR1	3190944	3255962	GL343199.1	1	cadherin related family member 1 [Source:HGNC Symbol;Acc:HGNC:14550]	protein_coding
28377	ENSACAG00000029385	PSMC4	186164	197024	GL343514.1	-1	proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]	protein_coding
28377	ENSACAG00000012969	MCOLN3	10082522	10096746	GL343194.1	-1	mucolipin 3 [Source:HGNC Symbol;Acc:HGNC:13358]	protein_coding
28377	ENSACAG00000015371	EIF3L	28446	38357	GL343460.1	1	eukaryotic translation initiation factor 3 subunit L [Source:HGNC Symbol;Acc:HGNC:18138]	protein_coding
28377	ENSACAG00000005602		204568	205088	GL343514.1	1		protein_coding
28377	ENSACAG00000002636	NCKAP1	1906805	1974675	GL343221.1	1	NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666]	protein_coding
28377	ENSACAG00000025867		213917	214285	GL343514.1	1		protein_coding
28377	ENSACAG00000013378	TMEM35B	368624	373353	GL343558.1	1	transmembrane protein 35B [Source:HGNC Symbol;Acc:HGNC:40021]	protein_coding
28377	ENSACAG00000005543		217681	240007	GL343514.1	-1		protein_coding
28377	ENSACAG00000015403	LRIT2	3273104	3284603	GL343199.1	-1	leucine rich repeat, Ig-like and transmembrane domains 2 [Source:HGNC Symbol;Acc:HGNC:23443]	protein_coding
28377	ENSACAG00000013383		383891	384853	GL343558.1	1		protein_coding
28377	ENSACAG00000005531		245059	254685	GL343514.1	1		protein_coding
28377	ENSACAG00000010012		11840916	11901971	4	1		protein_coding
28377	ENSACAG00000012719	FMNL2	1051750	1282751	GL343296.1	-1	formin like 2 [Source:HGNC Symbol;Acc:HGNC:18267]	protein_coding
28377	ENSACAG00000015397	LRIT1	3295391	3335577	GL343199.1	-1	leucine rich repeat, Ig-like and transmembrane domains 1 [Source:HGNC Symbol;Acc:HGNC:23404]	protein_coding
28377	ENSACAG00000027413		259870	269326	GL343514.1	1		protein_coding
28377	ENSACAG00000013029	WDR63	10114151	10166713	GL343194.1	1	WD repeat domain 63 [Source:HGNC Symbol;Acc:HGNC:30711]	protein_coding
28377	ENSACAG00000003825	TRMT1	600869	627684	GL343286.1	-1	tRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25980]	protein_coding
28377	ENSACAG00000013385	DLGAP3	403335	449903	GL343558.1	-1	DLG associated protein 3 [Source:HGNC Symbol;Acc:HGNC:30368]	protein_coding
28377	ENSACAG00000015384	RGR	3386614	3415394	GL343199.1	1	retinal G protein coupled receptor [Source:HGNC Symbol;Acc:HGNC:9990]	protein_coding
28377	ENSACAG00000005533		273203	282154	GL343514.1	1		protein_coding
28377	ENSACAG00000015329	MICALL1	59847	97079	GL343460.1	1	MICAL like 1 [Source:HGNC Symbol;Acc:HGNC:29804]	protein_coding
28377	ENSACAG00000013112	SYDE2	10178810	10225072	GL343194.1	-1	synapse defective Rho GTPase homolog 2 [Source:HGNC Symbol;Acc:HGNC:25841]	protein_coding
28377	ENSACAG00000005529		299372	305553	GL343514.1	1		protein_coding
28377	ENSACAG00000003072	FRZB	1992585	2038721	GL343221.1	1	frizzled related protein [Source:HGNC Symbol;Acc:HGNC:3959]	protein_coding
28377	ENSACAG00000028799	C1orf52	10262321	10273167	GL343194.1	-1	chromosome 1 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:24871]	protein_coding
28377	ENSACAG00000001786		21	54724	GL343333.1	-1		protein_coding
28377	ENSACAG00000008612		21	4851	GL343417.1	-1		protein_coding
28377	ENSACAG00000013137	BCL10	10290407	10300815	GL343194.1	-1	B cell CLL/lymphoma 10 [Source:HGNC Symbol;Acc:HGNC:989]	protein_coding
28377	ENSACAG00000000619	NCOA1	255204	588052	GL343333.1	1	nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:7668]	protein_coding
28377	ENSACAG00000012530	STAM2	1338833	1367056	GL343296.1	1	signal transducing adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:11358]	protein_coding
28377	ENSACAG00000003808	NACC1	638409	669047	GL343286.1	1	nucleus accumbens associated 1 [Source:HGNC Symbol;Acc:HGNC:20967]	protein_coding
28377	ENSACAG00000022641		24	779	GL343417.1	1		protein_coding
28377	ENSACAG00000013151	DDAH1	10322420	10402441	GL343194.1	-1	dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]	protein_coding
28377	ENSACAG00000005495	RBM42	314028	324305	GL343514.1	1	RNA binding motif protein 42 [Source:HGNC Symbol;Acc:HGNC:28117]	protein_coding
28377	ENSACAG00000015379	SLC18A3	3477625	3479199	GL343199.1	1	solute carrier family 18 member A3 [Source:HGNC Symbol;Acc:HGNC:10936]	protein_coding
28377	ENSACAG00000003807	STX10	678687	694404	GL343286.1	-1	syntaxin 10 [Source:HGNC Symbol;Acc:HGNC:11428]	protein_coding
28377	ENSACAG00000009983	ABRA	12002838	12012877	4	1	actin binding Rho activating protein [Source:HGNC Symbol;Acc:HGNC:30655]	protein_coding
28377	ENSACAG00000009398		204845	205663	GL343756.1	-1		protein_coding
28377	ENSACAG00000005484		326230	363273	GL343514.1	-1		protein_coding
28377	ENSACAG00000009405		217795	264032	GL343756.1	1		protein_coding
28377	ENSACAG00000002635		12266	17472	GL343428.1	-1		protein_coding
28377	ENSACAG00000003794	WDR83OS	724232	740173	GL343286.1	-1	WD repeat domain 83 opposite strand [Source:HGNC Symbol;Acc:HGNC:30203]	protein_coding
28377	ENSACAG00000005483		389882	391152	GL343514.1	1		protein_coding
28377	ENSACAG00000015313	C22orf23	100045	106666	GL343460.1	-1	chromosome 22 open reading frame 23 [Source:HGNC Symbol;Acc:HGNC:18589]	protein_coding
28377	ENSACAG00000012454	cacnb4	1390359	1607105	GL343296.1	1	voltage-dependent L-type calcium channel subunit beta-4  [Source:RefSeq peptide;Acc:NP_001278324]	protein_coding
28377	ENSACAG00000003772	WDR83	744860	751066	GL343286.1	1	WD repeat domain 83 [Source:HGNC Symbol;Acc:HGNC:32672]	protein_coding
28377	ENSACAG00000000595	CENPO	639306	649152	GL343333.1	1	centromere protein O [Source:HGNC Symbol;Acc:HGNC:28152]	protein_coding
28377	ENSACAG00000013180	CYR61	10494567	10499263	GL343194.1	1	cysteine rich angiogenic inducer 61 [Source:HGNC Symbol;Acc:HGNC:2654]	protein_coding
28377	ENSACAG00000009882	OXR1	12016877	12288056	4	-1	oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]	protein_coding
28377	ENSACAG00000002642	MPHOSPH10	17370	28806	GL343428.1	1	M-phase phosphoprotein 10 [Source:HGNC Symbol;Acc:HGNC:7213]	protein_coding
28377	ENSACAG00000008659	CABIN1	8636	29177	GL343417.1	-1	calcineurin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24187]	protein_coding
28377	ENSACAG00000014803	ADCY3	654073	696497	GL343333.1	-1	adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234]	protein_coding
28377	ENSACAG00000023890		390268	411970	GL343514.1	-1		protein_coding
28377	ENSACAG00000003093	DNAJC10	2060267	2100738	GL343221.1	-1	DnaJ heat shock protein family (Hsp40) member C10 [Source:HGNC Symbol;Acc:HGNC:24637]	protein_coding
28377	ENSACAG00000015288	POLR2F	107311	116479	GL343460.1	1	RNA polymerase II subunit F [Source:HGNC Symbol;Acc:HGNC:9193]	protein_coding
28377	ENSACAG00000012408	ARL5A	1627090	1642177	GL343296.1	1	ADP ribosylation factor like GTPase 5A [Source:HGNC Symbol;Acc:HGNC:696]	protein_coding
28377	ENSACAG00000015249	CHAT	3489423	3582746	GL343199.1	1	choline O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:1912]	protein_coding
28377	ENSACAG00000022376		21	10413	GL344465.1	1		protein_coding
28377	ENSACAG00000003732	FBXW9	757964	768737	GL343286.1	-1	F-box and WD repeat domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28136]	protein_coding
28377	ENSACAG00000010248	DNAJC27	829672	841200	GL343333.1	-1	DnaJ heat shock protein family (Hsp40) member C27 [Source:HGNC Symbol;Acc:HGNC:30290]	protein_coding
28377	ENSACAG00000013213	ZNHIT6	10522479	10561782	GL343194.1	-1	zinc finger HIT-type containing 6 [Source:HGNC Symbol;Acc:HGNC:26089]	protein_coding
28377	ENSACAG00000002692	FAN1	33217	46795	GL343428.1	1	FANCD2 and FANCI associated nuclease 1 [Source:HGNC Symbol;Acc:HGNC:29170]	protein_coding
28377	ENSACAG00000009858	ZFPM2	12445081	12794309	4	-1	zinc finger protein, FOG family member 2 [Source:HGNC Symbol;Acc:HGNC:16700]	protein_coding
28377	ENSACAG00000010228	EXTL3	972781	1089524	GL343333.1	1	exostosin like glycosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:3518]	protein_coding
28377	ENSACAG00000005408		418293	440864	GL343514.1	-1		protein_coding
28377	ENSACAG00000003576	TNPO2	779230	806310	GL343286.1	-1	transportin 2 [Source:HGNC Symbol;Acc:HGNC:19998]	protein_coding
28377	ENSACAG00000014808	SPEF1	2660	21434	GL344063.1	-1	sperm flagellar 1 [Source:HGNC Symbol;Acc:HGNC:15874]	protein_coding
28377	ENSACAG00000010181	INTS9	1106842	1205009	GL343333.1	-1	integrator complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:25592]	protein_coding
28377	ENSACAG00000009840	LRP12	13062025	13080400	4	1	LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]	protein_coding
28377	ENSACAG00000014325		47	19376	GL344844.1	-1		protein_coding
28377	ENSACAG00000028526		7897	9009	GL343363.1	-1		protein_coding
28377	ENSACAG00000013228		10578900	10603470	GL343194.1	-1		protein_coding
28377	ENSACAG00000023813		5803	6279	AAWZ02039111	1		protein_coding
28377	ENSACAG00000000079	NR2F2	10058	25729	GL343363.1	1	nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]	protein_coding
28377	ENSACAG00000015274	SOX10	123233	153324	GL343460.1	-1	SRY-box 10 [Source:HGNC Symbol;Acc:HGNC:11190]	protein_coding
28377	ENSACAG00000005098	FBN1	56165	176094	GL343806.1	-1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	protein_coding
28377	ENSACAG00000014818	CDC25B	70604	82411	GL344063.1	1	cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726]	protein_coding
28377	ENSACAG00000011041	PPM1E	246476	262814	GL343684.1	1	protein phosphatase, Mg2+/Mn2+ dependent 1E [Source:HGNC Symbol;Acc:HGNC:19322]	protein_coding
28377	ENSACAG00000002710	MTMR10	52719	78026	GL343428.1	-1	myotubularin related protein 10 [Source:HGNC Symbol;Acc:HGNC:25999]	protein_coding
28377	ENSACAG00000015214	PICK1	234421	255204	GL343460.1	1	protein interacting with PRKCA 1 [Source:HGNC Symbol;Acc:HGNC:9394]	protein_coding
28377	ENSACAG00000002087		3	6085	AAWZ02040319	1		protein_coding
28377	ENSACAG00000008803		29555	37782	GL343417.1	1		protein_coding
28377	ENSACAG00000029090		365208	369231	GL343363.1	1		protein_coding
28377	ENSACAG00000024931		233	13163	GL343731.1	-1		protein_coding
28377	ENSACAG00000003560		827241	829322	GL343286.1	1		protein_coding
28377	ENSACAG00000009666	DPYS	13092817	13133494	4	1	dihydropyrimidinase [Source:HGNC Symbol;Acc:HGNC:3013]	protein_coding
28377	ENSACAG00000008788		30352	31182	GL343417.1	-1		protein_coding
28377	ENSACAG00000003201	PDE1A	2201676	2444592	GL343221.1	1	phosphodiesterase 1A [Source:HGNC Symbol;Acc:HGNC:8774]	protein_coding
28377	ENSACAG00000010160	HMBOX1	1204826	1310041	GL343333.1	1	homeobox containing 1 [Source:HGNC Symbol;Acc:HGNC:26137]	protein_coding
28377	ENSACAG00000023822		21	9546	AAWZ02038845	-1		protein_coding
28377	ENSACAG00000003556	TRIR	835325	840735	GL343286.1	-1	telomerase RNA component interacting RNase [Source:HGNC Symbol;Acc:HGNC:28424]	protein_coding
28377	ENSACAG00000028870		3572300	3574853	GL343199.1	-1		protein_coding
28377	ENSACAG00000028353		21	7899	GL343903.1	-1		protein_coding
28377	ENSACAG00000002627		2155	6752	AAWZ02040490	-1		protein_coding
28377	ENSACAG00000027560		1902	9087	AAWZ02037295	1		protein_coding
28377	ENSACAG00000025550	ASNA1	841247	856529	GL343286.1	1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial) [Source:HGNC Symbol;Acc:HGNC:752]	protein_coding
28377	ENSACAG00000010130		1332463	1350074	GL343333.1	-1		protein_coding
28377	ENSACAG00000015082	OGDHL	3628323	3691993	GL343199.1	-1	oxoglutarate dehydrogenase like [Source:HGNC Symbol;Acc:HGNC:25590]	protein_coding
28377	ENSACAG00000027149		28246	32030	GL344329.1	-1		protein_coding
28377	ENSACAG00000016826		2677	5860	AAWZ02038103	-1		protein_coding
28377	ENSACAG00000023388		231	10643	AAWZ02038411	1		protein_coding
28377	ENSACAG00000028292		9437	10483	AAWZ02037295	1		protein_coding
28377	ENSACAG00000003499	BEST2	870158	891135	GL343286.1	1	bestrophin 2 [Source:HGNC Symbol;Acc:HGNC:17107]	protein_coding
28377	ENSACAG00000000080	ARRDC4	942808	961857	GL343363.1	1	arrestin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28087]	protein_coding
28377	ENSACAG00000008525	SLC16A8	272057	279518	GL343460.1	-1	solute carrier family 16 member 8 [Source:HGNC Symbol;Acc:HGNC:16270]	protein_coding
28377	ENSACAG00000023752		3829	4499	AAWZ02039641	-1		protein_coding
28377	ENSACAG00000003428	HOOK2	891967	921510	GL343286.1	-1	hook microtubule tethering protein 2 [Source:HGNC Symbol;Acc:HGNC:19885]	protein_coding
28377	ENSACAG00000005268		20561	21943	GL343631.1	1		protein_coding
28377	ENSACAG00000027006		224	6859	AAWZ02040475	-1		protein_coding
28377	ENSACAG00000024209		189	7341	AAWZ02039902	1		protein_coding
28377	ENSACAG00000008829	NF2	36616	41958	GL343417.1	-1	neurofibromin 2 [Source:HGNC Symbol;Acc:HGNC:7773]	protein_coding
28377	ENSACAG00000009660	DCSTAMP	13131239	13149733	4	-1	dendrocyte expressed seven transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18549]	protein_coding
28377	ENSACAG00000008520		52	5323	AAWZ02038357	1		protein_coding
28377	ENSACAG00000025310		28373	28690	GL343631.1	1		protein_coding
28377	ENSACAG00000028472	PPP1R1C	2471267	2535838	GL343221.1	-1	protein phosphatase 1 regulatory inhibitor subunit 1C [Source:HGNC Symbol;Acc:HGNC:14940]	protein_coding
28377	ENSACAG00000010469	GRIN2B	285973	506948	GL343397.1	1	glutamate ionotropic receptor NMDA type subunit 2B [Source:HGNC Symbol;Acc:HGNC:4586]	protein_coding
28377	ENSACAG00000002201		2541	5430	AAWZ02040720	1		protein_coding
28377	ENSACAG00000002770	TRPM1	79466	111555	GL343428.1	-1	transient receptor potential cation channel subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:7146]	protein_coding
